,Obj1XPos,Obj1YPos,Obj1Dir,Obj2XPos,Obj2YPos,Obj2Dir,CollisionX,CollisionY,Outcome
11229,4,2,3,7,4,0,6,4,0
11230,6,3,1,3,5,1,8,1,0
11231,1,0,0,1,4,2,1,-20,0
11232,2,0,2,6,6,5,2,0,0
11233,7,7,4,1,6,4,7,0,0
11234,1,2,4,4,0,4,7,4,0
11235,8,0,1,5,2,0,8,0,0
11236,7,7,2,5,8,6,9,7,0
11237,7,8,1,0,1,3,9,6,0
11238,5,8,3,0,2,6,7,10,0
11239,0,1,0,0,4,1,0,0,0
11240,2,3,6,0,0,3,2,3,0
11241,0,6,5,3,6,2,0,6,0
11242,5,4,3,7,4,3,9,8,1
11243,6,7,5,7,5,5,4,9,0
11244,5,5,4,7,7,6,5,7,1
11245,4,3,2,7,8,1,6,3,0
11246,5,3,2,1,1,2,3,3,1
11247,0,5,2,2,3,1,0,5,0
11248,5,5,0,3,1,3,5,3,1
11249,1,0,6,6,4,0,2,0,0
11250,3,0,3,1,8,0,3,0,0
11251,2,8,2,2,1,3,9,8,1
11252,3,0,3,5,3,1,3,0,0
11253,3,4,2,5,5,6,5,4,0
11254,4,3,3,1,5,4,6,5,0
11255,3,5,6,5,4,5,1,5,0
11256,8,5,5,4,7,0,6,7,0
11257,3,2,5,8,5,0,1,4,0
11258,3,6,4,6,2,3,3,0,0
11259,5,5,1,8,4,0,7,3,0
11260,6,2,2,7,1,1,8,2,0
11261,8,2,4,5,5,0,8,0,0
11262,1,5,0,1,4,5,1,1,0
11263,7,8,4,0,3,0,7,0,0
11264,0,8,6,8,4,0,0,8,0
11265,8,8,2,2,7,0,10,8,0
11266,4,1,1,1,8,3,6,3,0
11267,3,2,5,7,4,0,1,4,0
11268,2,3,1,2,5,3,10,7,1
11269,7,0,4,3,0,1,7,0,0
11270,3,8,1,8,1,5,5,6,0
11271,7,2,3,5,1,5,9,4,0
11272,3,5,6,3,0,2,1,5,0
11273,0,1,4,4,5,1,0,2,0
11274,0,1,4,3,2,2,0,2,0
11275,2,8,0,0,4,5,2,0,0
11276,1,4,4,0,5,4,5,6,0
11277,1,8,0,5,8,2,1,1,0
11278,2,0,5,6,7,4,2,0,0
11279,3,3,1,8,2,0,5,1,0
11280,0,4,5,6,2,4,0,4,0
11281,7,4,2,3,0,0,9,4,0
11282,3,0,3,6,2,5,3,0,0
11283,3,5,4,4,3,6,3,0,0
11284,2,4,0,4,3,1,2,0,0
11285,3,7,5,7,7,5,3,9,1
11286,3,6,3,0,4,4,5,8,0
11287,3,4,6,8,4,3,1,4,0
11288,1,7,3,7,3,3,3,9,0
11289,6,1,0,0,1,3,6,0,0
11290,6,1,3,8,8,2,8,3,0
11291,8,7,5,1,2,4,6,9,0
11292,2,4,5,6,8,0,2,6,0
11293,7,5,4,2,4,5,7,0,0
11294,4,2,1,8,5,2,6,2,0
11295,1,0,4,0,3,1,1,1,0
11296,6,4,0,7,8,3,6,0,0
11297,2,7,2,2,4,6,4,7,0
11298,0,4,5,8,2,3,0,4,0
11299,1,5,2,0,5,6,3,5,0
11300,8,1,2,3,0,3,10,1,0
11301,0,5,6,0,2,5,0,5,0
11302,0,3,2,7,5,1,0,3,0
11303,7,8,4,3,5,0,7,0,0
11304,6,2,1,1,6,1,8,2,0
11305,8,2,6,3,8,0,6,2,0
11306,5,1,2,2,7,2,7,4,0
11307,4,8,1,8,0,5,6,6,0
11308,5,1,4,1,1,3,5,5,1
11309,2,2,1,7,6,4,4,2,0
11310,3,0,3,7,4,5,3,0,0
11311,4,3,4,4,6,6,4,0,0
11312,4,1,1,8,0,5,6,3,0
11313,7,5,1,4,3,1,9,3,0
11314,3,2,4,8,2,5,3,7,1
11315,3,1,1,6,2,3,5,3,0
11316,1,3,4,3,0,6,6,5,0
11317,2,2,5,5,0,5,2,4,0
11318,2,8,2,2,2,4,4,8,0
11319,6,6,3,8,4,2,1,1,0
11320,0,8,2,7,1,2,0,8,0
11321,2,7,1,8,2,3,4,5,0
11322,1,2,4,1,7,4,7,4,0
11323,6,0,5,4,3,3,6,0,0
11324,1,2,6,3,8,4,3,2,0
11325,8,8,2,1,2,2,10,8,0
11326,8,7,3,5,2,4,10,9,0
11327,3,7,6,1,4,2,1,7,0
11328,0,0,6,1,5,3,0,0,0
11329,8,4,6,0,7,5,6,4,0
11330,1,2,6,0,6,1,3,2,0
11331,3,2,2,1,3,2,5,2,0
11332,3,6,1,3,5,3,5,4,0
11333,2,4,1,7,2,0,4,2,0
11334,3,6,2,0,2,2,5,6,0
11335,5,8,6,8,2,5,3,8,0
11336,5,6,2,6,4,2,7,6,0
11337,4,0,0,0,6,0,4,0,0
11338,1,6,0,8,2,3,1,1,0
11339,2,8,3,2,6,5,4,10,0
11340,7,0,2,3,1,6,7,0,0
11341,8,1,5,5,8,4,8,3,0
11342,5,3,2,1,8,2,7,3,0
11343,1,5,1,4,3,3,3,3,0
11344,0,2,2,5,0,4,0,2,0
11345,8,6,1,8,6,0,8,6,1
11346,6,3,3,0,3,0,8,5,0
11347,0,0,2,0,3,4,0,0,0
11348,7,8,0,3,2,4,7,0,0
11349,1,1,3,2,7,5,1,1,0
11350,3,4,0,6,4,6,3,0,0
11351,4,7,5,1,2,5,2,9,0
11352,7,4,0,8,6,2,7,0,0
11353,6,2,6,2,2,3,4,2,0
11354,0,0,2,4,7,0,0,0,0
11355,0,2,5,8,7,2,0,2,0
11356,1,7,1,1,5,0,3,5,0
11357,4,1,2,6,7,6,6,5,0
11358,1,4,2,7,0,5,3,4,0
11359,8,4,3,5,1,4,10,6,0
11360,8,2,6,1,0,2,6,2,0
11361,1,7,5,6,7,5,3,9,0
11362,6,7,5,2,6,6,4,9,0
11363,2,5,2,3,0,6,4,5,0
11364,3,7,1,6,4,2,5,5,0
11365,6,8,5,2,6,0,4,10,0
11366,7,7,2,5,7,3,9,7,0
11367,3,5,3,6,3,5,5,7,0
11368,0,3,1,0,5,4,0,3,0
11369,8,0,0,3,0,6,8,0,0
11370,7,8,1,2,2,5,9,6,0
11371,2,3,3,2,3,3,2,3,1
11372,0,7,5,4,7,0,0,7,0
11373,5,2,0,7,0,4,5,0,0
11374,5,3,1,0,3,4,7,1,0
11375,8,2,4,1,3,4,8,0,0
11376,4,2,0,5,8,0,4,0,0
11377,6,6,3,4,4,5,1,1,0
11378,3,3,3,4,7,0,1,1,0
11379,8,3,5,7,5,5,6,5,0
11380,1,3,1,7,8,4,3,1,0
11381,3,8,2,6,1,5,5,8,0
11382,0,3,1,8,4,3,0,3,0
11383,1,6,6,3,5,6,3,6,0
11384,6,4,6,2,8,6,4,4,0
11385,5,1,4,8,6,6,5,0,0
11386,0,7,3,1,0,3,0,7,0
11387,7,5,0,7,3,4,7,4,1
11388,5,5,3,2,2,0,1,1,0
11389,6,1,0,7,5,3,6,0,0
11390,4,2,1,3,8,1,6,2,0
11391,7,0,0,2,3,3,7,0,0
11392,6,5,6,1,1,3,4,5,0
11393,4,8,2,4,5,0,6,8,0
11394,6,2,5,4,1,1,4,4,0
11395,0,1,0,6,8,6,0,0,0
11396,8,1,5,2,4,5,8,3,0
11397,2,2,4,1,0,4,2,0,0
11398,7,3,2,2,2,0,9,3,0
11399,1,0,1,6,4,3,2,-1,0
11400,2,0,1,4,8,4,2,0,0
11401,4,0,2,0,4,2,4,0,0
11402,3,0,1,2,8,2,3,0,0
11403,2,7,5,6,6,2,7,6,1
11404,3,2,6,5,4,3,1,2,0
11405,8,1,3,6,4,5,10,3,0
11406,7,5,3,5,0,2,9,7,0
11407,4,0,4,2,8,6,4,0,0
11408,6,1,4,4,7,1,6,0,0
11409,5,3,4,0,1,4,5,0,0
11410,7,3,1,4,0,4,9,1,0
11411,3,1,5,8,5,6,3,3,0
11412,8,7,2,2,2,4,10,7,0
11413,5,2,4,4,4,6,5,0,0
11414,1,1,1,5,2,4,1,1,0
11415,4,0,6,4,3,0,4,0,1
11416,7,5,6,5,7,6,5,5,0
11417,0,3,1,1,5,3,0,3,0
11418,7,7,0,2,3,5,7,0,0
11419,6,3,3,8,1,6,8,5,0
11420,4,8,1,2,1,1,6,6,0
11421,7,6,1,4,2,5,9,4,0
11422,7,3,4,1,1,6,7,0,0
11423,6,2,3,3,5,0,8,4,0
11424,2,4,5,6,6,3,2,6,0
11425,8,1,2,1,3,2,10,1,0
11426,5,7,2,1,7,0,7,7,0
11427,6,2,2,6,0,2,8,2,0
11428,0,4,6,6,3,4,0,4,0
11429,5,6,5,6,4,3,3,8,0
11430,4,4,5,2,0,4,2,6,0
11431,2,7,0,0,8,0,2,0,0
11432,3,5,0,3,3,2,3,0,0
11433,8,1,1,1,0,6,10,3,0
11434,8,2,4,3,7,4,8,0,0
11435,2,4,4,7,3,1,2,0,0
11436,8,4,2,1,4,2,10,4,0
11437,5,5,2,6,2,5,7,5,0
11438,2,5,6,8,2,4,2,5,0
11439,2,4,6,5,4,5,2,4,0
11440,2,3,4,5,5,2,2,0,0
11441,4,6,1,5,7,6,6,4,0
11442,2,2,6,1,1,1,2,2,0
11443,7,8,3,5,5,5,9,10,0
11444,7,3,0,6,1,5,7,2,1
11445,0,0,5,7,4,1,0,0,0
11446,0,8,6,1,4,6,0,8,0
11447,6,2,1,0,0,4,8,2,0
11448,6,7,5,7,7,1,4,9,0
11449,3,5,4,5,4,3,3,0,0
11450,6,3,3,2,1,0,8,5,0
11451,2,6,1,4,6,1,9,3,1
11452,4,4,2,7,3,2,6,4,0
11453,7,0,2,2,3,2,7,0,0
11454,6,1,4,3,7,1,6,4,1
11455,2,1,5,4,7,6,4,7,1
11456,6,6,6,4,4,6,4,6,0
11457,1,7,3,8,7,0,3,9,0
11458,4,0,3,6,0,6,4,0,0
11459,7,4,2,0,1,2,9,4,0
11460,2,0,1,7,4,1,2,0,0
11461,6,0,0,8,0,3,6,0,0
11462,2,8,1,2,8,5,2,8,1
11463,0,7,3,1,4,2,0,7,0
11464,0,8,1,3,0,4,0,8,0
11465,6,6,5,4,8,2,4,8,0
11466,2,8,5,7,0,1,2,10,0
11467,1,2,6,8,8,1,3,2,0
11468,2,4,2,8,8,2,4,4,0
11469,2,0,6,5,6,5,2,0,0
11470,0,7,5,3,8,4,0,7,0
11471,4,6,2,2,6,1,6,6,0
11472,5,1,4,3,1,6,5,0,0
11473,1,5,1,5,6,1,3,3,0
11474,5,6,4,7,4,3,5,0,0
11475,2,4,0,2,5,1,2,0,0
11476,7,2,4,6,1,5,7,0,0
11477,3,6,4,4,0,0,3,0,0
11478,3,8,0,2,5,1,3,0,0
11479,6,3,3,5,5,5,8,5,0
11480,8,7,3,1,2,3,10,9,0
11481,3,0,1,4,0,3,3,0,0
11482,0,7,1,4,6,4,0,7,0
11483,2,7,0,1,6,2,2,6,1
11484,4,6,2,2,7,0,6,6,0
11485,3,4,2,1,6,6,5,4,0
11486,4,8,6,5,7,3,2,8,0
11487,5,4,5,7,0,4,3,6,0
11488,4,0,6,8,5,5,4,0,0
11489,4,8,0,2,5,0,4,0,0
11490,7,4,6,7,2,5,5,4,1
11491,4,4,5,4,4,1,4,4,1
11492,0,6,6,8,2,5,0,6,0
11493,4,1,4,6,6,4,4,0,0
11494,0,7,3,3,0,5,0,7,0
11495,0,6,4,5,8,6,0,6,0
11496,6,8,1,1,1,4,8,6,0
11497,0,2,1,1,2,1,0,2,0
11498,3,5,1,3,2,4,5,3,0
11499,7,8,1,2,3,1,9,6,0
11500,5,2,1,5,3,0,7,2,0
11501,6,1,6,6,0,2,1,1,0
11502,4,4,4,1,7,6,4,7,1
11503,7,4,6,6,2,3,5,4,0
11504,6,1,5,6,7,6,2,7,1
11505,6,0,2,1,3,2,6,0,0
11506,5,4,6,0,0,6,3,4,0
11507,8,6,2,4,7,0,10,6,0
11508,8,4,3,6,2,3,10,6,0
11509,5,1,6,3,2,1,4,1,1
11510,7,5,1,4,7,1,9,3,0
11511,3,6,0,2,6,3,3,0,0
11512,5,3,4,3,7,3,5,0,0
11513,8,6,3,4,8,2,10,8,0
11514,7,2,0,5,3,3,7,0,0
11515,5,2,4,4,5,3,5,0,0
11516,6,1,5,7,8,5,6,3,0
11517,4,6,4,6,6,5,4,8,1
11518,5,1,2,8,8,4,7,4,0
11519,1,1,0,6,2,3,1,1,0
11520,0,8,3,1,7,6,0,8,0
11521,4,2,6,4,1,3,2,2,0
11522,2,1,1,8,3,5,4,3,0
11523,5,5,3,2,3,1,1,1,0
11524,4,4,1,8,7,1,6,2,0
11525,7,8,4,6,1,3,7,0,0
11526,3,2,5,1,1,4,1,4,0
11527,6,4,2,8,5,1,8,4,0
11528,0,4,2,2,2,6,0,4,0
11529,2,0,3,3,0,1,2,0,0
11530,5,3,2,5,7,4,5,3,1
11531,7,7,1,1,4,6,9,5,0
11532,0,6,4,3,3,6,0,6,0
11533,3,2,4,6,4,1,3,0,0
11534,4,1,5,3,7,3,4,3,0
11535,8,3,1,2,1,3,10,1,0
11536,0,3,4,5,2,6,0,3,0
11537,6,3,6,5,6,0,4,3,0
11538,2,2,3,7,2,3,1,1,0
11539,5,1,2,7,0,3,7,4,0
11540,1,4,4,0,1,5,5,6,0
11541,4,5,4,4,0,1,4,0,1
11542,3,2,0,4,6,2,3,0,0
11543,3,4,4,4,2,4,3,0,0
11544,5,4,1,7,1,5,7,2,0
11545,6,1,2,1,0,5,8,3,0
11546,2,8,4,4,1,1,2,0,0
11547,6,5,1,1,1,5,8,3,0
11548,5,3,1,1,5,2,3,5,1
11549,8,2,3,7,6,0,10,4,0
11550,5,0,0,0,1,2,5,0,0
11551,4,7,6,0,5,0,2,7,0
11552,3,0,1,0,8,1,3,0,0
11553,1,3,0,2,0,0,1,1,0
11554,2,6,6,5,6,3,2,6,0
11555,3,4,2,5,6,3,5,4,0
11556,2,4,0,3,3,3,2,0,0
11557,5,2,3,5,3,2,6,3,1
11558,6,3,1,4,0,0,8,1,0
11559,5,4,1,8,0,2,7,2,0
11560,0,8,5,1,8,6,0,8,0
11561,1,5,4,1,2,0,4,7,0
11562,4,3,3,1,7,6,6,5,0
11563,6,0,6,2,7,4,6,0,0
11564,6,3,5,7,6,4,4,5,0
11565,4,8,4,7,4,4,4,0,0
11566,1,2,5,2,7,6,3,4,0
11567,5,5,0,6,7,6,5,0,0
11568,0,5,1,1,7,6,0,5,0
11569,7,5,6,2,0,6,5,5,0
11570,1,8,2,8,4,4,3,8,0
11571,1,5,4,3,1,2,4,7,0
11572,4,4,6,5,3,2,2,4,0
11573,4,4,0,8,7,3,4,0,0
11574,2,3,2,7,5,0,4,3,0
11575,0,0,1,7,0,2,0,0,0
11576,0,1,6,1,4,2,-20,1,0
11577,6,7,3,6,6,2,7,6,1
11578,5,3,4,2,2,2,5,0,0
11579,5,4,3,4,7,5,7,6,0
11580,2,1,3,2,6,3,4,3,0
11581,0,5,3,1,6,0,0,5,0
11582,1,0,1,0,8,4,2,-1,0
11583,3,4,3,2,5,0,5,6,0
11584,7,5,6,8,6,2,5,5,0
11585,6,8,0,7,2,1,6,0,0
11586,2,3,2,7,5,3,4,3,0
11587,6,4,4,2,2,6,6,2,1
11588,4,5,5,5,3,3,2,7,0
11589,1,1,6,6,7,4,1,1,0
11590,1,2,6,4,4,0,3,2,0
11591,2,7,4,5,1,6,2,0,0
11592,5,3,4,0,5,1,5,0,0
11593,8,0,6,0,8,3,8,0,0
11594,0,2,5,6,2,3,0,2,0
11595,8,8,1,0,2,5,10,6,0
11596,5,3,3,0,7,4,7,5,0
11597,8,8,2,1,8,3,10,8,0
11598,3,4,0,1,0,4,3,0,0
11599,2,4,5,1,7,6,2,6,0
11600,8,2,3,0,8,3,10,4,0
11601,4,4,4,2,6,0,4,0,0
11602,3,4,6,7,8,5,1,4,0
11603,7,0,4,1,3,6,7,0,0
11604,0,7,4,0,5,4,0,7,0
11605,4,0,6,3,3,0,4,0,0
11606,2,4,6,8,3,5,7,4,1
11607,6,3,1,6,7,5,8,1,0
11608,1,5,3,0,0,2,3,7,0
11609,0,4,2,5,7,1,0,4,0
11610,8,2,6,3,1,0,6,2,0
11611,0,8,0,5,1,0,0,8,0
11612,6,3,2,1,0,2,8,3,0
11613,5,3,0,7,7,5,5,0,0
11614,7,0,6,0,3,0,7,0,0
11615,7,6,6,7,5,4,5,6,0
11616,2,0,4,0,7,1,2,0,0
11617,7,6,6,4,0,2,5,6,0
11618,1,7,5,5,1,1,3,9,0
11619,0,4,3,6,5,5,0,4,0
11620,5,2,6,2,4,2,3,2,0
11621,8,3,3,0,1,3,10,5,0
11622,4,7,1,7,5,2,6,5,0
11623,5,0,3,4,0,1,5,0,0
11624,1,8,2,5,0,6,3,8,0
11625,7,6,3,8,8,4,9,8,0
11626,1,0,1,2,3,4,2,-1,0
11627,2,4,5,0,6,6,2,6,0
11628,4,2,1,7,2,5,6,2,0
11629,3,6,4,5,4,3,3,0,0
11630,3,5,5,8,5,2,1,7,0
11631,8,2,6,3,5,4,6,2,0
11632,7,5,6,5,5,6,2,5,1
11633,2,4,5,4,8,6,2,6,0
11634,0,3,0,5,4,2,0,3,0
11635,4,7,5,3,3,6,2,9,0
11636,7,7,6,3,0,1,5,7,0
11637,3,4,3,6,3,5,5,6,0
11638,8,1,6,0,0,1,1,1,0
11639,8,3,3,1,2,0,10,5,0
11640,6,8,3,8,0,6,8,10,0
11641,8,4,2,6,0,0,10,4,0
11642,2,4,1,7,6,3,4,2,0
11643,3,4,6,5,6,0,1,4,0
11644,5,5,3,2,5,5,1,1,0
11645,8,5,3,8,3,2,2,3,1
11646,0,6,6,8,7,1,0,6,0
11647,7,3,3,6,7,1,9,5,0
11648,4,1,0,3,1,0,4,0,0
11649,6,3,3,0,6,4,8,5,0
11650,8,3,1,2,8,5,10,1,0
11651,1,2,3,3,1,5,3,4,0
11652,7,8,4,0,8,2,7,0,0
11653,4,5,6,0,6,0,2,5,0
11654,7,2,4,7,0,3,7,0,1
11655,7,6,1,3,7,4,9,4,0
11656,6,4,6,0,4,5,4,4,0
11657,7,4,4,0,8,4,7,0,0
11658,2,8,3,1,6,5,4,10,0
11659,4,5,0,2,4,0,4,0,0
11660,3,1,0,4,3,5,3,0,0
11661,1,3,4,3,2,1,6,5,0
11662,8,4,2,1,3,5,10,4,0
11663,0,1,2,7,0,5,1,1,0
11664,4,1,3,4,6,6,6,3,0
11665,3,2,3,1,2,5,9,10,1
11666,2,0,1,4,7,1,2,0,0
11667,7,4,0,7,3,2,7,0,0
11668,2,6,6,5,8,1,2,6,0
11669,2,7,2,1,5,3,4,7,0
11670,5,8,0,3,5,3,5,0,0
11671,5,1,0,8,3,2,5,0,0
11672,0,8,6,1,2,6,0,8,0
11673,8,4,3,7,5,0,10,6,0
11674,5,8,2,7,4,5,7,8,0
11675,5,8,5,7,0,4,3,10,0
11676,5,7,0,1,5,4,5,0,0
11677,0,2,6,1,0,5,0,2,0
11678,3,0,2,4,6,3,3,0,0
11679,0,3,1,5,7,5,0,3,0
11680,8,6,2,6,4,6,10,6,0
11681,2,2,5,6,1,2,2,4,0
11682,1,8,0,3,1,3,1,1,0
11683,1,1,0,1,8,4,1,1,0
11684,4,4,0,2,6,1,4,0,0
11685,4,4,1,6,7,2,6,2,0
11686,0,6,1,3,4,2,0,6,0
11687,8,8,5,5,8,3,6,10,0
11688,2,7,1,2,1,6,4,5,0
11689,0,6,5,0,5,2,0,6,0
11690,7,3,1,2,5,4,9,1,0
11691,1,5,1,7,1,0,3,3,0
11692,4,3,5,4,7,0,2,5,0
11693,3,1,5,2,6,0,3,3,0
11694,4,1,5,1,0,0,4,3,0
11695,2,3,6,0,8,2,2,3,0
11696,5,5,5,0,1,6,3,7,0
11697,6,7,4,5,7,5,6,4,1
11698,0,2,6,4,0,6,0,2,0
11699,7,6,0,1,0,2,7,0,0
11700,0,6,6,7,8,4,0,6,0
11701,5,3,5,0,4,1,3,5,0
11702,3,3,2,8,5,2,5,3,0
11703,0,1,5,4,8,0,2,3,0
11704,5,1,4,2,3,4,5,0,0
11705,7,0,1,6,2,6,7,0,0
11706,4,3,6,4,2,2,2,3,0
11707,7,1,0,2,8,4,7,0,0
11708,2,6,1,6,5,3,4,4,0
11709,3,7,2,4,5,2,5,7,0
11710,2,4,5,7,3,3,2,6,0
11711,3,4,6,5,1,6,1,4,0
11712,5,4,6,0,2,4,3,4,0
11713,6,2,1,5,7,6,8,2,0
11714,6,6,0,1,0,0,6,0,0
11715,2,6,3,1,2,3,4,8,0
11716,2,8,2,8,0,4,4,8,0
11717,4,1,1,8,6,2,3,6,1
11718,7,5,1,2,8,5,9,3,0
11719,6,5,4,5,4,6,6,0,0
11720,7,6,5,7,6,5,7,6,1
11721,1,5,6,5,5,4,3,5,0
11722,8,0,0,5,3,0,8,0,0
11723,4,4,2,0,5,0,6,4,0
11724,3,2,5,0,8,0,1,4,0
11725,8,1,4,4,1,3,8,5,1
11726,7,7,5,8,2,5,5,9,0
11727,4,1,4,6,5,2,4,0,0
11728,3,2,0,5,2,2,3,0,0
11729,7,2,1,6,6,1,9,2,0
11730,1,4,3,6,4,1,3,6,0
11731,5,6,0,2,4,2,5,0,0
11732,0,5,5,1,6,1,0,5,0
11733,6,4,3,1,7,6,8,6,0
11734,0,2,1,0,8,6,0,2,0
11735,6,5,4,1,4,1,6,0,0
11736,1,6,1,2,8,4,3,4,0
11737,7,3,0,6,1,5,7,2,1
11738,1,2,4,6,2,0,7,4,0
11739,1,8,1,8,7,2,3,6,0
11740,8,8,0,4,4,2,8,4,1
11741,4,3,1,5,4,2,6,1,0
11742,7,0,0,7,8,5,7,0,0
11743,2,7,6,8,4,3,2,7,0
11744,1,2,0,0,1,1,1,1,0
11745,7,5,5,7,1,5,2,8,1
11746,2,0,2,6,7,3,2,0,0
11747,0,8,2,7,3,2,0,8,0
11748,3,2,0,4,3,6,3,0,0
11749,7,7,1,0,0,1,9,5,0
11750,2,8,3,5,7,2,4,10,0
11751,4,3,1,4,2,5,6,1,0
11752,6,0,3,0,6,5,6,0,0
11753,3,8,3,0,8,5,5,10,0
11754,5,2,1,0,3,5,7,2,0
11755,7,2,0,7,3,1,7,0,0
11756,1,0,6,3,2,3,2,0,0
11757,0,3,3,4,2,3,0,3,0
11758,6,5,0,3,1,5,6,0,0
11759,6,1,0,4,0,3,6,0,0
11760,0,4,0,0,6,0,0,4,0
11761,2,2,3,3,3,2,1,1,0
11762,0,6,4,8,0,3,0,6,0
11763,6,4,6,3,7,2,4,4,0
11764,0,0,0,1,3,6,0,0,0
11765,6,7,5,0,2,3,4,9,0
11766,4,5,2,6,8,1,6,5,0
11767,2,7,5,0,1,2,2,9,0
11768,8,1,4,7,4,4,8,0,0
11769,4,3,1,8,7,0,8,3,1
11770,0,5,5,4,4,2,0,5,0
11771,0,4,1,7,5,1,0,4,0
11772,7,3,0,4,6,5,7,0,0
11773,1,1,6,2,8,1,1,1,0
11774,4,0,6,1,1,5,4,0,0
11775,8,8,0,6,6,3,8,0,0
11776,4,4,0,0,8,5,4,0,0
11777,8,3,5,5,0,2,6,5,0
11778,7,5,4,7,2,1,7,0,0
11779,6,4,5,6,7,5,4,6,0
11780,7,8,1,5,2,1,9,4,1
11781,4,8,4,8,4,5,4,8,1
11782,0,7,5,4,5,1,0,7,0
11783,4,1,5,1,2,1,4,3,0
11784,7,2,5,3,7,5,5,4,0
11785,6,7,2,3,7,1,8,7,0
11786,3,5,0,3,3,0,3,0,1
11787,5,4,1,3,5,4,7,2,0
11788,0,1,6,5,7,6,-20,1,0
11789,1,2,0,0,6,6,1,1,0
11790,0,1,5,0,8,1,2,3,0
11791,1,8,2,1,0,0,3,8,0
11792,7,2,3,8,4,5,9,4,0
11793,5,6,0,6,0,1,5,0,0
11794,8,8,0,8,8,3,8,8,1
11795,3,5,5,7,5,0,1,7,0
11796,1,4,6,4,5,6,3,4,0
11797,2,2,1,7,3,4,4,2,0
11798,0,6,2,1,7,6,0,6,0
11799,4,1,0,7,4,3,4,0,0
11800,1,3,6,0,7,2,3,3,0
11801,1,7,1,1,5,0,3,5,0
11802,3,6,4,6,5,1,3,0,0
11803,7,4,4,3,3,1,7,0,0
11804,6,6,1,7,5,0,8,4,0
11805,5,0,0,5,7,5,5,0,0
11806,1,2,6,1,3,2,3,2,0
11807,6,8,1,7,5,2,8,6,0
11808,5,2,2,3,5,5,7,2,0
11809,4,8,1,0,6,4,6,6,0
11810,6,5,5,7,2,6,4,7,0
11811,1,4,5,2,8,0,3,6,0
11812,3,2,5,3,1,2,1,4,0
11813,4,7,1,6,8,3,6,5,0
11814,6,8,0,2,3,6,6,0,0
11815,5,0,0,1,1,2,5,0,0
11816,4,8,5,7,1,2,2,10,0
11817,2,2,2,5,4,1,4,2,0
11818,6,2,0,0,0,2,6,0,0
11819,5,1,5,6,6,1,5,3,0
11820,1,5,1,8,5,3,3,3,0
11821,6,3,3,0,1,6,8,5,0
11822,3,8,3,1,2,2,5,10,0
11823,3,3,0,6,6,5,3,0,0
11824,8,3,0,2,7,0,8,0,0
11825,1,8,5,7,4,6,3,10,0
11826,3,6,3,2,0,3,5,8,0
11827,0,0,0,1,2,6,0,0,0
11828,2,4,1,6,0,6,4,2,0
11829,0,4,6,3,8,3,0,4,0
11830,2,1,5,7,5,2,2,3,0
11831,5,6,3,2,8,4,7,8,0
11832,5,3,4,1,7,5,5,3,1
11833,4,3,5,5,2,1,2,5,0
11834,7,1,4,1,8,4,7,0,0
11835,6,3,5,8,7,4,4,5,0
11836,3,1,2,0,1,1,5,6,0
11837,4,2,6,8,6,6,2,2,0
11838,1,8,6,8,2,4,3,8,0
11839,0,1,4,6,1,0,0,2,0
11840,1,1,1,3,1,5,1,1,0
11841,6,4,2,8,6,6,8,4,0
11842,5,8,0,7,3,1,5,0,0
11843,4,2,5,2,6,1,2,4,0
11844,8,5,6,8,5,0,8,5,1
11845,0,2,5,7,8,5,0,2,0
11846,4,1,6,2,7,3,1,1,0
11847,4,5,6,7,5,6,2,5,0
11848,4,8,4,3,0,0,4,0,0
11849,7,1,0,7,6,1,7,0,0
11850,4,8,5,0,2,1,2,10,0
11851,2,7,5,1,1,0,2,9,0
11852,7,5,5,4,4,0,5,7,0
11853,5,1,0,7,2,0,5,0,0
11854,8,2,0,2,0,3,8,0,0
11855,7,1,1,3,8,5,9,3,0
11856,7,4,3,0,5,6,9,6,0
11857,6,0,3,1,2,6,6,0,0
11858,0,6,3,7,7,0,0,6,0
11859,4,8,3,0,4,2,6,10,0
11860,8,7,3,1,3,4,10,9,0
11861,7,1,3,4,6,0,9,3,0
11862,2,2,1,3,2,4,4,2,0
11863,8,5,4,1,6,3,8,0,0
11864,3,3,5,8,6,5,1,5,0
11865,7,5,3,7,4,2,2,4,1
11866,4,0,5,2,8,1,4,0,0
11867,2,2,4,5,3,1,2,0,0
11868,4,8,3,3,4,1,6,10,0
11869,3,6,4,0,4,1,3,0,0
11870,2,6,2,6,0,4,4,6,0
11871,0,7,6,0,7,3,0,7,1
11872,3,7,3,0,7,1,5,9,0
11873,3,4,4,2,5,2,3,5,1
11874,1,3,6,4,1,3,3,3,0
11875,6,4,5,6,3,0,4,6,0
11876,3,4,0,6,6,3,3,0,0
11877,6,5,2,2,6,0,8,5,0
11878,4,7,3,6,2,2,6,9,0
11879,7,2,2,1,4,0,9,2,0
11880,1,5,0,3,4,5,1,1,0
11881,0,1,1,2,2,1,2,3,0
11882,3,5,1,5,8,0,5,3,0
11883,3,6,1,5,0,1,5,4,0
11884,7,0,5,1,8,4,7,0,0
11885,2,7,5,8,3,3,2,9,0
11886,6,7,5,4,5,5,2,9,1
11887,8,7,1,2,6,4,10,5,0
11888,3,7,0,2,6,6,3,0,0
11889,6,4,5,7,8,1,4,6,0
11890,6,3,2,7,8,0,8,3,0
11891,8,4,3,5,0,6,10,6,0
